86.936691
94.391602
95.704956
96.424957
97.031647
97.403290
97.693306
97.958321
98.189995
98.410034
98.543289
98.763390
98.813377
98.964996
99.076668
99.256645
99.309982
99.354958
99.369987
99.446655
99.515007
99.541664
99.634979
99.663292
99.723351
99.761688
99.780045
99.795021
99.708359
99.815033
86.961639
