87.779358
94.470253
95.568573
96.301872
96.794289
97.173332
97.419907
97.683937
97.904762
98.049683
98.221222
98.342026
98.421249
98.552887
98.711182
98.696259
98.812035
98.918800
98.957794
99.037148
99.077965
99.147057
99.216293
99.132004
99.289841
99.308067
99.271408
99.376465
99.328056
99.394043
