0.356913
0.156513
0.118085
0.095454
0.079019
0.067213
0.057459
0.050334
0.044582
0.039324
0.034488
0.031294
0.027937
0.024309
0.021313
0.018833
0.020616
0.016004
0.015560
0.013449
0.014128
0.010525
0.009855
0.011173
0.012154
0.008440
0.008974
0.010589
0.007832
0.010363
0.004928
0.009328
0.003647
0.010920
0.006890
0.006245
0.004009
0.009029
0.008255
0.006917
0.001281
0.004032
0.012369
0.004419
0.004979
0.008399
0.003933
0.002885
0.007216
0.004622
0.007570
0.002848
0.007185
0.006364
0.001398
0.003895
0.011140
0.004058
0.000390
0.000138
0.000076
0.000060
0.000051
0.000043
0.000035
0.000030
0.000025
0.006836
0.022648
0.003666
0.001912
0.004025
0.007549
0.005843
0.002487
0.000945
0.010357
0.004771
0.002670
0.003662
0.004151
0.005816
0.000757
0.006704
0.005791
0.004794
0.003530
0.002054
0.002334
0.005278
0.005320
0.003718
0.004719
0.005590
0.001372
0.002101
0.007224
0.002038
0.003784
0.007546
